capture_datetime_utc,fertilizer_level,light,soil_moisture_percent,air_temperature_celsius
2018-07-08 15:04:07,0.78,18.8,9.26,34.27
2018-07-08 15:19:07,0.78,19.37,8.75,33.87
2018-07-08 15:34:07,0.78,19.37,8.75,33.25
2018-07-08 15:49:07,0.78,19.04,8.62,32.71
2018-07-08 16:04:07,0.78,18.39,9.13,32.36
2018-07-08 16:19:07,0.78,17.19,8.87,32.62
2018-07-08 16:34:07,0.78,15.63,9.0,31.73
2018-07-08 16:49:07,0.78,14.04,8.49,31.51
2018-07-08 17:04:07,0.78,12.35,8.49,31.12
2018-07-08 17:19:07,0.78,10.1,8.62,30.01
2018-07-08 17:34:07,0.78,6.38,8.37,28.33
2018-07-08 17:49:07,0.78,3.46,8.75,27.18
2018-07-08 18:04:07,0.78,2.14,8.37,26.42
2018-07-08 18:19:07,0.78,1.7,8.88,25.74
2018-07-08 18:34:07,0.78,1.52,8.62,25.25
2018-07-08 18:49:07,0.78,1.4,8.5,24.89
2018-07-08 19:04:07,0.78,1.22,8.62,24.43
2018-07-08 19:19:07,0.78,0.99,8.24,24.11
2018-07-08 19:34:07,0.78,0.66,8.37,23.6
2018-07-08 19:49:07,0.78,0.31,8.37,23.19
2018-07-08 20:04:07,0.78,0.1,8.5,22.72
2018-07-08 20:19:07,0.78,0.1,8.75,22.63
2018-07-08 20:34:07,0.78,0.1,8.37,22.44
2018-07-08 20:49:07,0.78,0.1,8.25,22.35
2018-07-08 21:04:07,0.78,0.1,8.5,22.4
2018-07-08 21:19:07,0.78,0.1,8.37,22.3
2018-07-08 21:34:07,0.78,0.1,8.24,21.88
2018-07-08 21:49:07,0.78,0.1,8.62,21.79
2018-07-08 22:04:07,0.78,0.1,8.24,21.69
2018-07-08 22:19:07,0.78,0.1,8.24,21.64
2018-07-08 22:34:07,0.78,0.1,8.12,21.45
2018-07-08 22:49:07,0.78,0.1,8.12,21.26
2018-07-08 23:04:07,0.78,0.1,8.12,21.26
2018-07-08 23:19:07,0.78,0.1,8.5,21.26
2018-07-08 23:34:07,0.78,0.1,8.62,21.36
2018-07-08 23:49:07,0.78,0.1,8.62,21.31
2018-07-09 00:04:07,0.78,0.1,7.99,21.45
2018-07-09 00:19:07,0.78,0.1,8.24,21.31
2018-07-09 00:34:07,0.78,0.1,8.62,20.93
2018-07-09 00:49:07,0.78,0.1,8.49,20.83
2018-07-09 01:04:07,0.78,0.1,8.24,20.69
2018-07-09 01:19:07,0.78,0.1,8.24,20.64
2018-07-09 01:34:07,0.78,0.1,8.62,20.35
2018-07-09 01:49:07,0.78,0.1,7.86,20.21
2018-07-09 02:04:07,0.78,0.1,8.37,20.16
2018-07-09 02:19:07,0.78,0.1,7.99,20.16
2018-07-09 02:34:07,0.78,0.1,7.99,20.35
2018-07-09 02:49:07,0.78,0.1,8.24,20.4
2018-07-09 03:04:07,0.78,0.1,8.49,20.59
2018-07-09 03:19:07,0.78,0.1,8.11,20.59
2018-07-09 03:34:07,0.78,0.1,8.11,20.74
2018-07-09 03:49:07,0.78,0.1,8.11,20.79
2018-07-09 04:04:07,0.78,0.1,7.99,20.5
2018-07-09 04:19:07,0.78,0.1,8.11,20.5
2018-07-09 04:34:07,0.78,0.1,7.99,20.45
2018-07-09 04:49:07,0.78,0.1,7.86,20.3
2018-07-09 05:04:07,0.78,0.1,8.11,20.21
2018-07-09 05:19:07,0.78,0.1,8.11,20.11
2018-07-09 05:34:07,0.78,0.35,7.86,20.11
2018-07-09 05:49:07,0.78,0.73,8.11,20.16
2018-07-09 06:04:07,0.78,1.11,8.11,20.35
2018-07-09 06:19:07,0.78,1.59,8.11,20.55
2018-07-09 06:34:07,0.78,1.74,7.98,20.69
2018-07-09 06:49:03,0.78,2.0,16.81,20.55
2018-07-09 07:04:03,0.78,2.26,15.43,20.64
2018-07-09 07:19:03,0.78,2.46,15.37,20.74
2018-07-09 07:34:03,0.78,2.78,15.21,20.93
2018-07-09 07:49:03,0.78,3.02,14.93,21.17
2018-07-09 08:04:03,0.78,3.16,14.79,21.5
2018-07-09 08:19:03,0.78,3.38,14.13,21.69
2018-07-09 08:34:03,0.78,4.17,13.99,22.12
2018-07-09 08:49:03,0.78,5.71,13.86,22.68
2018-07-09 09:04:03,0.78,7.63,14.11,23.65
2018-07-09 09:19:03,0.78,10.29,13.72,24.7
2018-07-09 09:34:03,0.78,16.07,13.46,26.19
2018-07-09 09:49:03,0.78,22.74,13.71,28.64
2018-07-09 10:04:03,0.78,132.03,13.32,33.92
2018-07-09 10:19:03,0.78,135.15,13.6,43.33
2018-07-09 10:34:03,0.78,140.09,13.47,44.9
2018-07-09 10:49:03,0.78,143.59,13.09,48.49
2018-07-09 11:04:03,0.78,145.41,12.97,50.3
2018-07-09 11:19:03,0.78,147.27,13.1,51.99
2018-07-09 11:34:03,0.78,149.17,12.58,52.49
2018-07-09 11:49:03,0.78,151.13,12.7,48.72
2018-07-09 12:04:03,0.78,38.64,12.68,42.31
2018-07-09 12:19:03,0.78,149.17,11.9,47.86
2018-07-09 12:34:03,0.78,149.17,12.28,51.81
2018-07-09 12:49:03,0.78,13.59,11.49,39.94
2018-07-09 13:04:03,0.78,13.25,11.61,35.54
2018-07-09 13:19:03,0.78,13.48,11.47,34.27
2018-07-09 13:34:03,0.78,14.02,11.33,34.27
2018-07-09 13:49:03,0.78,14.7,11.46,34.41
2018-07-09 14:04:03,0.78,16.49,11.06,34.23
2018-07-09 14:19:03,0.78,17.27,10.67,34.01
2018-07-09 14:34:03,0.78,18.04,10.8,34.36
2018-07-09 14:49:03,0.78,18.83,10.54,34.41
2018-07-09 15:04:03,0.78,19.51,10.92,34.19
2018-07-09 15:19:03,0.78,19.89,10.66,34.73
2018-07-09 15:34:03,0.78,20.05,10.53,34.91
2018-07-09 15:49:03,0.78,19.63,10.27,34.19
2018-07-09 16:04:03,0.78,18.8,10.01,33.83
2018-07-09 16:19:03,0.78,17.57,10.26,33.07
2018-07-09 16:34:03,0.78,15.87,10.13,31.96
2018-07-09 16:49:03,0.78,14.18,9.87,31.07
2018-07-09 17:04:03,0.78,12.47,10.26,30.5
2018-07-09 17:19:03,0.78,10.09,10.0,29.61
2018-07-09 17:34:03,0.78,6.36,9.61,28.91
2018-07-09 17:49:03,0.78,3.54,9.99,27.31
2018-07-09 18:04:03,0.78,2.23,9.61,26.37
2018-07-09 18:19:03,0.78,1.8,9.86,25.7
2018-07-09 18:34:03,0.78,1.64,9.86,25.2
2018-07-09 18:49:03,0.78,1.48,9.47,24.84
2018-07-09 19:04:03,0.78,1.29,9.98,24.29
2018-07-09 19:19:03,0.78,1.04,9.98,24.02
2018-07-09 19:34:03,0.78,0.69,9.34,23.74
2018-07-09 19:49:03,0.78,0.3,9.72,23.6
2018-07-09 20:04:03,0.78,0.1,9.59,23.05
2018-07-09 20:19:03,0.78,0.1,9.59,22.72
2018-07-09 20:34:03,0.78,0.1,9.59,22.49
2018-07-09 20:49:03,0.78,0.1,9.72,22.49
2018-07-09 21:04:03,0.78,0.1,9.59,22.3
2018-07-09 21:19:03,0.78,0.1,9.46,22.21
2018-07-09 21:34:03,0.78,0.1,9.46,22.02
2018-07-09 21:49:03,0.78,0.1,9.46,21.97
2018-07-09 22:04:03,0.78,0.1,9.58,21.93
2018-07-09 22:19:03,0.78,0.1,9.58,21.6
2018-07-09 22:34:03,0.78,0.1,9.46,21.69
2018-07-09 22:49:03,0.78,0.1,8.94,21.55
2018-07-09 23:04:03,0.78,0.1,9.58,21.5
2018-07-09 23:19:03,0.78,0.1,9.58,21.36
2018-07-09 23:34:03,0.78,0.1,9.58,21.31
2018-07-09 23:49:03,0.78,0.1,9.32,21.41
2018-07-10 00:04:03,0.78,0.1,9.58,21.36
2018-07-10 00:19:03,0.78,0.1,8.94,21.26
2018-07-10 00:34:03,0.78,0.1,9.32,21.17
2018-07-10 00:49:03,0.78,0.1,9.32,20.83
2018-07-10 01:04:03,0.78,0.1,9.07,20.93
2018-07-10 01:19:03,0.78,0.1,9.32,20.79
2018-07-10 01:34:03,0.78,0.1,9.45,20.74
2018-07-10 01:49:03,0.78,0.1,9.45,20.59
2018-07-10 02:04:03,0.78,0.1,8.94,20.5
2018-07-10 02:19:03,0.78,0.1,8.94,20.55
2018-07-10 02:34:03,0.78,0.1,9.19,20.4
2018-07-10 02:49:03,0.78,0.1,9.45,20.35
2018-07-10 03:04:03,0.78,0.1,9.19,20.21
2018-07-10 03:19:03,0.78,0.1,8.93,20.16
2018-07-10 03:34:03,0.78,0.1,9.19,20.21
2018-07-10 03:49:03,0.78,0.1,9.19,20.21
2018-07-10 04:04:03,0.78,0.1,8.93,20.21
2018-07-10 04:19:03,0.78,0.1,8.93,20.11
2018-07-10 04:34:03,0.78,0.1,9.31,20.16
2018-07-10 04:49:03,0.78,0.1,8.68,20.11
2018-07-10 05:04:03,0.78,0.1,9.06,20.11
2018-07-10 05:19:03,0.78,0.1,8.8,20.16
2018-07-10 05:34:03,0.78,0.35,8.93,20.26
2018-07-10 05:49:03,0.78,0.77,8.8,20.21
2018-07-10 06:04:03,0.78,1.17,9.18,20.26
2018-07-10 06:19:03,0.78,1.52,9.06,20.5
2018-07-10 06:34:03,0.78,1.84,9.18,20.59
2018-07-10 06:49:03,0.78,2.1,9.31,20.74
2018-07-10 07:04:03,0.78,2.84,8.55,21.03
2018-07-10 07:19:03,0.78,2.77,8.67,21.31
2018-07-10 07:34:03,0.78,2.93,8.8,21.45
2018-07-10 07:49:03,0.78,3.1,8.67,21.69
2018-07-10 08:03:53,0.78,3.34,8.67,21.88
2018-07-10 08:18:53,0.78,3.63,9.18,22.16
2018-07-10 08:33:53,0.78,4.61,8.8,22.49
2018-07-10 08:48:53,0.78,5.82,8.92,23.05
2018-07-10 09:03:53,0.78,7.96,8.92,23.79
2018-07-10 09:18:53,0.78,11.39,8.8,24.7
2018-07-10 09:33:53,0.78,17.16,9.05,26.1
2018-07-10 09:48:53,0.78,24.4,8.54,28.33
2018-07-10 10:03:53,0.78,129.05,8.67,32.89
2018-07-10 10:18:53,0.78,133.57,8.66,43.49
2018-07-10 10:33:53,0.78,140.09,8.65,45.44
2018-07-10 10:48:53,0.78,143.59,8.25,48.2
2018-07-10 11:03:53,0.78,147.27,8.37,50.59
2018-07-10 11:18:53,0.78,149.17,8.24,50.12
2018-07-10 11:33:53,0.78,151.13,8.11,52.11
2018-07-10 11:48:53,0.78,151.13,8.37,48.77
2018-07-10 12:03:53,0.78,32.2,8.63,41.96
2018-07-10 12:18:53,0.78,149.17,8.5,47.13
2018-07-10 12:33:53,0.78,147.27,8.37,49.82
2018-07-10 12:48:53,0.78,15.25,8.25,37.15
2018-07-10 13:03:53,0.78,15.11,8.52,34.32
2018-07-10 13:18:53,0.78,15.02,8.39,33.25
2018-07-10 13:33:53,0.78,15.48,7.89,33.07
2018-07-10 13:48:53,0.78,16.12,8.01,33.69
2018-07-10 14:03:53,0.78,16.93,8.14,33.74
2018-07-10 14:18:53,0.78,17.75,8.26,33.33
2018-07-10 14:33:53,0.78,18.39,8.14,33.42
2018-07-10 14:48:53,0.78,19.01,7.76,33.47
2018-07-10 15:03:53,0.78,19.59,7.88,33.51
2018-07-10 15:18:53,0.78,20.05,7.75,33.07
2018-07-10 15:33:53,0.78,20.01,7.5,32.0
2018-07-10 15:48:53,0.78,19.29,7.75,32.18
2018-07-10 16:03:53,0.78,18.63,7.75,31.03
2018-07-10 16:18:53,0.78,17.42,7.5,31.2
2018-07-10 16:33:53,0.78,15.63,7.75,29.92
2018-07-10 16:48:53,0.78,13.91,7.62,29.53
2018-07-10 17:03:53,0.78,12.2,7.62,28.95
2018-07-10 17:18:53,0.78,9.86,8.0,28.15
2018-07-10 17:33:53,0.78,6.39,7.88,27.04
2018-07-10 17:48:53,0.78,3.98,7.88,25.74
2018-07-10 18:03:53,0.78,2.82,7.5,25.02
2018-07-10 18:18:53,0.78,2.35,7.88,24.7
2018-07-10 18:33:53,0.78,2.09,7.75,24.43
2018-07-10 18:48:53,0.78,1.8,7.88,23.6
2018-07-10 19:03:53,0.78,1.41,7.63,23.24
2018-07-10 19:18:53,0.78,1.01,7.38,23.05
2018-07-10 19:33:53,0.78,0.59,7.38,22.77
2018-07-10 19:48:53,0.78,0.24,7.38,22.58
2018-07-10 20:03:53,0.78,0.1,7.63,22.44
2018-07-10 20:18:53,0.78,0.1,7.5,22.35
2018-07-10 20:33:53,0.78,0.1,7.5,22.07
2018-07-10 20:48:53,0.78,0.1,7.38,22.12
2018-07-10 21:03:53,0.78,0.1,7.38,21.97
2018-07-10 21:18:53,0.78,0.1,7.5,21.88
2018-07-10 21:33:53,0.78,0.1,7.63,21.97
2018-07-10 21:48:53,0.78,0.1,7.37,21.79
2018-07-10 22:03:53,0.78,0.1,7.88,21.74
2018-07-10 22:18:53,0.78,0.1,7.5,21.64
2018-07-10 22:33:53,0.78,0.1,7.75,21.55
2018-07-10 22:48:53,0.78,0.1,7.62,21.6
2018-07-10 23:03:53,0.78,0.1,7.62,21.55
2018-07-10 23:18:53,0.78,0.1,7.5,21.31
2018-07-10 23:33:53,0.78,0.1,7.37,21.26
2018-07-10 23:48:53,0.78,0.1,7.12,21.22
2018-07-11 00:03:53,0.78,0.1,7.87,21.17
2018-07-11 00:18:53,0.78,0.1,7.75,21.07
2018-07-11 00:33:53,0.78,0.1,7.25,21.03
2018-07-11 00:48:53,0.78,0.1,7.75,20.88
2018-07-11 01:03:53,0.78,0.1,7.75,20.79
2018-07-11 01:18:53,0.78,0.1,7.12,20.74
2018-07-11 01:33:53,0.78,0.1,7.49,20.83
2018-07-11 01:48:53,0.78,0.1,7.49,20.74
2018-07-11 02:03:53,0.78,0.1,7.24,20.69
2018-07-11 02:18:53,0.78,0.1,7.62,20.59
2018-07-11 02:33:53,0.78,0.1,7.74,20.55
2018-07-11 02:48:53,0.78,0.1,7.12,20.5
2018-07-11 03:03:53,0.78,0.1,7.37,20.3
2018-07-11 03:18:53,0.78,0.1,7.24,20.4
2018-07-11 03:33:53,0.78,0.1,7.12,20.26
2018-07-11 03:48:53,0.78,0.1,7.49,20.4
2018-07-11 04:03:53,0.78,0.1,6.99,20.64
2018-07-11 04:18:53,0.78,0.1,7.49,20.88
2018-07-11 04:33:53,0.78,0.1,7.49,21.07
2018-07-11 04:48:53,0.78,0.1,7.49,21.07
2018-07-11 05:03:53,0.78,0.1,7.36,21.26
2018-07-11 05:18:53,0.78,0.1,7.61,21.17
2018-07-11 05:33:53,0.78,0.15,7.36,21.31
2018-07-11 05:48:53,0.78,0.37,7.49,21.41
2018-07-11 06:03:53,0.78,0.65,7.49,21.41
2018-07-11 06:18:53,0.78,1.22,7.74,21.6
2018-07-11 06:33:53,0.78,1.45,7.49,21.74
2018-07-11 06:48:53,0.78,1.59,7.11,21.64
2018-07-11 07:03:53,0.78,2.1,7.11,21.93
2018-07-11 07:18:53,0.78,2.4,7.11,22.07
2018-07-11 07:33:53,0.78,2.44,7.36,22.16
2018-07-11 07:48:53,0.78,3.49,7.61,22.3
2018-07-11 08:03:53,0.78,4.16,7.36,22.54
2018-07-11 08:18:53,0.78,4.53,7.24,22.82
2018-07-11 08:33:53,0.78,5.33,6.99,23.05
2018-07-11 08:48:53,0.78,5.78,7.48,23.1
2018-07-11 09:03:53,0.78,9.72,7.61,24.2
2018-07-11 09:18:53,0.78,10.69,7.11,24.57
2018-07-11 09:33:53,0.78,13.11,7.36,25.16
2018-07-11 09:48:53,0.78,11.99,7.23,26.1
2018-07-11 10:03:53,0.78,18.29,7.23,26.46
2018-07-11 10:18:53,0.78,18.2,7.35,26.51
2018-07-11 10:33:53,0.78,18.23,7.48,27.44
2018-07-11 10:48:53,0.78,14.51,7.48,27.22
2018-07-11 11:03:53,0.78,16.1,7.35,27.49
2018-07-11 11:18:53,0.78,14.83,7.23,26.91
2018-07-11 11:33:53,0.78,17.16,7.1,27.31
2018-07-11 11:48:53,0.78,22.99,6.98,27.27
2018-07-11 12:03:53,0.78,21.2,7.23,27.89
2018-07-11 12:18:53,0.78,141.82,7.35,36.96
2018-07-11 12:33:53,0.78,145.41,6.96,45.17
2018-07-11 12:48:53,0.78,15.68,7.09,34.82
2018-07-11 13:03:53,0.78,14.98,7.47,32.04
2018-07-11 13:18:53,0.78,15.16,6.97,31.6
2018-07-11 13:33:53,0.78,15.48,7.47,31.65
2018-07-11 13:48:53,0.78,16.15,7.34,31.82
2018-07-11 14:03:53,0.78,16.82,7.22,31.47
2018-07-11 14:18:53,0.78,17.42,7.09,31.96
2018-07-11 14:33:53,0.78,18.2,6.84,32.04
2018-07-11 14:48:53,0.78,18.83,7.09,31.87
2018-07-11 15:03:53,0.78,19.4,7.09,31.69
2018-07-11 15:18:53,0.78,19.78,6.84,32.0
2018-07-11 15:33:53,0.78,19.82,6.72,32.31
2018-07-11 15:48:53,0.78,19.33,6.59,32.27
2018-07-11 16:03:53,0.78,18.59,6.59,31.69
2018-07-11 16:18:53,0.78,17.3,6.59,31.47
2018-07-11 16:33:53,0.78,15.72,7.21,30.41
2018-07-11 16:48:53,0.78,8.16,7.09,29.04
2018-07-11 17:03:53,0.78,3.83,7.09,27.09
2018-07-11 17:18:53,0.78,6.98,6.97,26.42
2018-07-11 17:33:53,0.78,3.87,7.09,26.19
2018-07-11 17:48:53,0.78,3.61,6.72,25.61
2018-07-11 18:03:53,0.78,4.11,7.22,25.11
2018-07-11 18:18:53,0.78,4.08,6.72,25.16
2018-07-11 18:33:53,0.78,2.39,7.09,24.38
2018-07-11 18:48:53,0.78,1.64,6.97,23.93
2018-07-11 19:03:53,0.78,1.31,7.22,23.56
2018-07-11 19:18:53,0.78,1.04,6.72,23.47
2018-07-11 19:33:53,0.78,0.63,6.85,23.14
2018-07-11 19:48:53,0.78,0.25,6.85,23.0
2018-07-11 20:03:53,0.78,0.1,6.85,23.1
2018-07-11 20:18:53,0.78,0.1,6.85,23.05
2018-07-11 20:33:53,0.78,0.1,6.48,22.96
2018-07-11 20:48:53,0.78,0.1,6.85,22.82
2018-07-11 21:03:53,0.78,0.1,6.85,22.77
2018-07-11 21:18:53,0.78,0.1,6.48,22.68
2018-07-11 21:33:53,0.78,0.1,6.97,22.72
2018-07-11 21:48:53,0.78,0.1,6.97,22.68
2018-07-11 22:03:53,0.78,0.1,6.97,22.54
2018-07-11 22:18:53,0.78,0.1,6.72,22.44
2018-07-11 22:33:53,0.78,0.1,7.09,22.35
2018-07-11 22:48:53,0.78,0.1,6.6,22.44
2018-07-11 23:03:53,0.78,0.1,7.09,22.44
2018-07-11 23:18:53,0.78,0.1,6.85,22.44
2018-07-11 23:33:53,0.78,0.1,6.6,22.3
2018-07-11 23:48:53,0.78,0.1,7.09,22.12
2018-07-12 00:03:53,0.78,0.1,6.72,21.88
2018-07-12 00:18:53,0.78,0.1,6.97,21.88
2018-07-12 00:33:53,0.78,0.1,7.09,21.79
2018-07-12 00:48:53,0.78,0.1,6.48,21.64
2018-07-12 01:03:53,0.78,0.1,6.48,21.64
2018-07-12 01:18:53,0.78,0.1,6.6,21.79
2018-07-12 01:33:53,0.78,0.1,6.97,21.64
2018-07-12 01:48:53,0.78,0.1,6.84,21.74
2018-07-12 02:03:53,0.78,0.1,6.72,21.6
2018-07-12 02:18:53,0.78,0.1,6.97,21.31
2018-07-12 02:33:53,0.78,0.1,6.72,21.07
2018-07-12 02:48:53,0.78,0.1,6.84,21.07
2018-07-12 03:03:53,0.78,0.1,6.84,21.12
2018-07-12 03:18:53,0.78,0.1,6.6,21.12
2018-07-12 03:33:53,0.78,0.1,6.6,21.12
2018-07-12 03:48:53,0.78,0.1,6.84,21.12
2018-07-12 04:03:53,0.78,0.1,6.97,21.03
2018-07-12 04:18:53,0.78,0.1,6.47,20.98
2018-07-12 04:33:53,0.78,0.1,6.6,20.93
2018-07-12 04:48:53,0.78,0.1,6.97,21.03
2018-07-12 05:03:53,0.78,0.1,7.09,21.22
2018-07-12 05:18:53,0.78,0.1,6.84,21.22
2018-07-12 05:33:53,0.78,0.27,7.09,21.36
2018-07-12 05:48:53,0.78,0.73,6.6,21.64
2018-07-12 06:03:53,0.78,1.63,6.97,21.83
2018-07-12 06:18:53,0.78,2.99,6.35,21.88
2018-07-12 06:33:53,0.78,2.15,6.97,21.83
2018-07-12 06:48:53,0.78,2.65,6.84,21.83
2018-07-12 07:03:53,0.78,3.56,6.59,22.02
2018-07-12 07:18:53,0.78,3.96,6.72,22.21
2018-07-12 07:33:53,0.78,4.33,6.47,22.44
2018-07-12 07:48:53,0.78,6.54,6.47,22.86
2018-07-12 08:03:53,0.78,9.15,6.84,23.42
2018-07-12 08:18:53,0.78,8.53,6.84,23.65
2018-07-12 08:33:53,0.78,9.43,6.47,24.02
2018-07-12 08:48:53,0.78,14.06,6.59,25.07
2018-07-12 09:03:53,0.78,13.37,6.96,25.02
2018-07-12 09:18:53,0.78,12.89,6.47,25.83
2018-07-12 09:33:53,0.78,13.32,6.59,26.06
2018-07-12 09:48:53,0.78,30.52,6.47,28.15
2018-07-12 10:03:53,0.78,30.43,6.71,31.51
2018-07-12 10:18:53,0.78,129.05,6.35,40.43
2018-07-12 10:33:53,0.78,126.2,6.59,42.67
2018-07-12 10:48:53,0.78,122.15,6.47,40.72
2018-07-12 11:03:53,0.78,23.95,6.22,41.26
2018-07-12 11:18:53,0.78,124.82,6.71,41.41
2018-07-12 11:33:53,0.78,141.82,6.59,47.75
2018-07-12 11:48:53,0.78,25.41,6.59,38.18
2018-07-12 12:03:53,0.78,67.16,6.35,39.17
2018-07-12 12:18:53,0.78,138.41,6.22,45.82
2018-07-12 12:33:53,0.78,143.59,6.35,47.58
2018-07-12 12:48:53,0.78,19.11,6.71,36.46
2018-07-12 13:03:53,0.78,22.54,6.71,33.42
2018-07-12 13:18:53,0.78,16.62,6.59,32.04
2018-07-12 13:33:53,0.78,15.77,6.59,31.96
2018-07-12 13:48:53,0.78,16.82,6.22,31.91
2018-07-12 14:03:53,0.78,16.65,6.22,32.09
2018-07-12 14:18:53,0.78,17.24,6.35,31.87
2018-07-12 14:33:53,0.78,17.39,6.47,31.56
2018-07-12 14:48:53,0.78,17.72,6.22,32.0
2018-07-12 15:03:53,0.78,18.07,6.47,31.78
2018-07-12 15:18:53,0.78,18.36,6.35,31.6
2018-07-12 15:33:53,0.78,18.9,6.35,31.25
2018-07-12 15:48:53,0.78,18.39,6.47,30.89
2018-07-12 16:03:53,0.78,17.63,6.47,30.23
2018-07-12 16:18:53,0.78,16.52,6.47,29.97
2018-07-12 16:33:53,0.78,15.09,6.22,29.17
2018-07-12 16:48:53,0.78,13.46,6.35,28.82
2018-07-12 17:03:53,0.78,11.74,6.47,28.11
2018-07-12 17:18:53,0.78,9.46,6.35,27.13
2018-07-12 17:33:53,0.78,6.26,6.47,26.15
2018-07-12 17:48:53,0.78,4.08,6.47,25.02
2018-07-12 18:03:52,0.78,3.03,6.47,24.48
2018-07-12 18:18:52,0.78,2.43,6.22,24.02
2018-07-12 18:33:52,0.78,2.01,6.22,23.6
2018-07-12 18:48:52,0.78,1.68,6.1,23.33
2018-07-12 19:03:52,0.78,1.36,6.1,22.86
2018-07-12 19:18:52,0.78,1.01,6.35,22.82
2018-07-12 19:33:52,0.78,0.62,6.47,22.63
2018-07-12 19:48:52,0.78,0.26,5.98,22.21
2018-07-12 20:03:51,0.78,0.1,6.59,22.02
2018-07-12 20:18:51,0.78,0.1,6.59,21.79
2018-07-12 20:33:51,0.78,0.1,6.22,21.74
2018-07-12 20:48:51,0.78,0.1,6.59,21.45
2018-07-12 21:03:51,0.78,0.1,5.86,21.55
2018-07-12 21:18:51,0.78,0.1,6.22,21.41
2018-07-12 21:33:51,0.78,0.1,6.22,21.36
2018-07-12 21:48:51,0.78,0.1,6.22,21.31
2018-07-12 22:03:51,0.78,0.1,5.86,21.07
2018-07-12 22:18:51,0.78,0.1,5.86,21.12
2018-07-12 22:33:51,0.78,0.1,6.35,21.03
2018-07-12 22:48:51,0.78,0.1,6.47,20.88
2018-07-12 23:03:51,0.78,0.1,6.35,20.93
2018-07-12 23:18:51,0.78,0.1,6.47,20.93
2018-07-12 23:33:51,0.78,0.1,6.22,20.98
2018-07-12 23:48:51,0.78,0.1,6.59,20.98
2018-07-13 00:03:51,0.78,0.1,5.98,20.93
2018-07-13 00:18:51,0.78,0.1,6.47,20.88
2018-07-13 00:33:51,0.78,0.1,6.22,20.79
2018-07-13 00:48:51,0.78,0.1,6.35,20.64
2018-07-13 01:03:51,0.78,0.1,5.98,20.5
2018-07-13 01:18:51,0.78,0.1,5.86,20.5
2018-07-13 01:33:51,0.78,0.1,6.1,20.45
2018-07-13 01:48:51,0.78,0.1,6.22,20.26
2018-07-13 02:03:51,0.78,0.1,6.59,20.26
2018-07-13 02:18:51,0.78,0.1,6.35,20.16
2018-07-13 02:33:51,0.78,0.1,6.35,20.35
2018-07-13 02:48:51,0.78,0.1,6.47,20.69
2018-07-13 03:03:51,0.78,0.1,5.98,20.59
2018-07-13 03:18:51,0.78,0.1,5.98,20.35
2018-07-13 03:33:51,0.78,0.1,6.22,20.35
2018-07-13 03:48:51,0.78,0.1,5.98,20.11
2018-07-13 04:03:51,0.78,0.1,6.22,20.11
2018-07-13 04:18:51,0.78,0.1,6.22,19.87
2018-07-13 04:33:51,0.78,0.1,6.22,19.72
2018-07-13 04:48:51,0.78,0.1,6.35,19.62
2018-07-13 05:03:51,0.78,0.1,6.35,19.53
2018-07-13 05:18:51,0.78,0.1,6.22,19.48
2018-07-13 05:33:49,0.78,0.28,6.22,19.48
2018-07-13 05:48:49,0.78,0.64,6.22,19.53
2018-07-13 06:03:49,0.78,1.07,5.98,19.62
2018-07-13 06:18:49,0.78,1.45,6.22,19.72
2018-07-13 06:33:49,0.78,1.79,6.35,19.87
2018-07-13 06:48:49,0.78,2.12,6.22,20.16
2018-07-13 07:03:49,0.78,2.44,6.35,20.55
2018-07-13 07:18:49,0.78,2.74,6.1,21.07
2018-07-13 07:33:49,0.78,3.06,5.86,21.55
2018-07-13 07:48:49,0.78,3.36,5.86,21.97
2018-07-13 08:03:49,0.78,3.85,6.22,22.35
2018-07-13 08:18:49,0.78,5.4,5.86,22.77
2018-07-13 08:33:49,0.78,7.4,5.98,23.24
2018-07-13 08:48:49,0.78,10.04,5.98,23.74
2018-07-13 09:03:49,0.78,18.76,6.22,24.29
2018-07-13 09:18:49,0.78,13.89,5.86,24.7
2018-07-13 09:33:49,0.78,26.51,6.22,26.33
2018-07-13 09:48:49,0.78,14.32,6.1,27.18
2018-07-13 10:03:49,0.78,80.32,6.1,30.41
2018-07-13 10:18:49,0.78,108.19,6.1,38.89
2018-07-13 10:33:49,0.78,35.31,6.35,37.01
2018-07-13 10:48:49,0.78,141.82,5.86,44.53
2018-07-13 11:03:49,0.78,141.82,5.98,47.24
2018-07-13 11:18:49,0.78,149.17,6.1,43.96
2018-07-13 11:33:49,0.78,151.13,5.98,44.53
2018-07-13 11:48:49,0.78,109.24,6.1,43.49
2018-07-13 12:03:49,0.78,54.74,5.86,40.33
2018-07-13 12:18:49,0.78,147.27,5.98,47.41
2018-07-13 12:33:49,0.78,147.27,5.98,48.14
2018-07-13 12:48:49,0.78,18.33,6.22,33.02
2018-07-13 13:03:49,0.78,13.93,6.47,31.07
2018-07-13 13:18:49,0.78,14.06,6.22,31.2
2018-07-13 13:33:49,0.78,14.44,6.1,31.07
2018-07-13 13:48:49,0.78,15.0,5.86,31.6
2018-07-13 14:03:49,0.78,15.72,6.47,31.56
2018-07-13 14:18:49,0.78,16.49,6.47,31.47
2018-07-13 14:33:49,0.78,17.33,6.1,31.87
2018-07-13 14:48:49,0.78,18.0,5.86,32.53
2018-07-13 15:03:49,0.78,18.56,5.86,32.36
